hotel_id,name,city,google_rating,price_per_night_inr,amenities,source,total_reviews,condition_label,description
2211,Hotel Aurainn,Bangalore,6.6,,,booking,28.0,Review score,"Offering air-conditioned rooms in the Rajaji Nagar district of Bangalore, Hotel Aurainn is 2.6 km from Bangalore City Railway Station. This 2-star hotel offers room service and a 24-hour front desk."
2212,Hotel Aurelia Pearl,patna,4.8,1846.0,"Breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free, 0, 0",google,,,
2213,Hotel Auris,Mumbai,7.8,,,booking,57.0,Good,"Set in Mumbai, 3.8 km from Bombay Exhibition Centre, Hotel Auris offers accommodation with a shared lounge, free private parking, a terrace and a restaurant."
2214,Hotel Aurora Towers,Pune,6.8,,,booking,204.0,Review score,"Hotel Aurora Towers is located within walking distance of the Westend Theatre, as well as eateries and shopping options at Mahatma Gandhi Road. It houses 3 dining options, a gym and a swimming pool."
2215,Hotel Avalon Palms Agra,Agra,8.2,,,booking,30.0,Very good,"Located in Agra, 2.2 km from Taj Mahal, Hotel Avalon Palms Agra provides accommodation with a restaurant, free private parking and a bar. This 3-star hotel offers room service and a 24-hour front..."
2216,HOTEL AVENUE AC ROOMS,Ahmedabad,7.8,,,booking,19.0,Good,Travel Sustainable property
2217,Hotel Avi Inn By JR GROUP OF Hotels 50 Meter from Golden Temple,Amritsar,8.5,,,booking,131.0,Very good,Travel Sustainable property
2218,Hotel Avion Palace Near Exhibition Center,Mumbai,6.4,,,booking,90.0,Review score,"Featuring 2-star accommodation, Hotel Avion Palace Near Exhibition Center is located in Mumbai, 3 km from Bombay Exhibition Centre and 4.9 km from ISKCON."
2219,Hotel Avion Park - Near Mumbai International Airport,Mumbai,6.2,,,booking,63.0,Review score,"Providing accommodation with free WiFi, air conditioning and flat-screen TV, Hotel Avion Park - Near Mumbai International Airport is located 3.3 km from ISKCON and 4.2 km from Prithvi Theatre."
2220,Hotel Avista,Vadodara,7.8,,,booking,141.0,Good,Travel Sustainable property
2221,Hotel AVN Grand,ranchi,4.2,5600.0,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",google,,,
2222,Hotel Avon Ruby Dadar,Mumbai,6.3,,,booking,30.0,Review score,Travel Sustainable property
2223,Hotel Ayodhya Palace,Ayodhya,8.6,,,booking,14.0,Fabulous,"Hotel Ayodhya Palace is a 4-star property set in Ayodhya. Featuring a terrace, this 4-star hotel has air-conditioned rooms with a private bathroom."
2224,Hotel B plus L,Hyderabad,7.4,,,booking,181.0,Good,Travel Sustainable property
2225,Hotel Bagga International,Aurangabad,,,,booking,,,"Located in Aurangabad, 5.5 km from Bibi Ka Maqbara, Hotel Bagga International provides accommodation with a garden, free private parking, a terrace and a restaurant."
2226,HOTEL BALINOVA,Bangalore,6.7,,,booking,30.0,Review score,Travel Sustainable property
2227,Hotel Ballal Residency,Bangalore,7.1,,,booking,38.0,Good,"Hotel Ballal Residency is a hotel located centrally in Bangalore. The property is located 500 metres from Brigade Road, 1.2 km from Commercial Street and a 15-minute walk from Chinnaswamy Stadium."
2228,Hotel Balwas International,Mumbai,5.3,,,booking,43.0,Review score,Hotel Balwas International offers accommodation in Mumbai. Guests can enjoy the on-site restaurant. Free private parking is available on site. Rooms have a flat-screen TV with satellite channels.
2229,Hotel Balwas,Mumbai,6.4,,,booking,46.0,Review score,"Operating a 24-hour front desk to welcome and assist guests, Hotel Balwas is located in Mumbai. It is within 900 metres from the Grant Road Railway Station and the Grant Road Bus Station."
2230,Hotel Bandhan Residency,Kolkata,6.6,,,booking,150.0,Review score,Travel Sustainable property
2231,Hotel Bangalore Airport Inn,Bangalore,7.1,,,booking,205.0,Good,"Situated in Bangalore, 32 km from Indian Institute of Science, Bangalore, Hotel Bangalore Airport Inn features accommodation with a shared lounge, free private parking, a terrace and a restaurant."
2232,Hotel Bangalore Gate,Bangalore,7.5,,,booking,124.0,Good,Travel Sustainable property
2233,Hotel Banjara Regalia,Mount Äbu,5.8,,,booking,14.0,Review score,Hotel Banjara Regalia is a 3-star property located in Mount Äbu. Each accommodation at the 3-star hotel has city views and free WiFi.
2234,Hotel Bansal @ Golden Temple,Amritsar,,,,booking,,,"Featuring 3-star accommodation, Hotel Bansal @ Golden Temple is located in Amritsar, 600 metres from Golden Temple and 400 metres from Jallianwala Bagh. This 3-star hotel offers a 24-hour front desk."
2235,Hotel Baramasi by Jai Club Prime,Jaipur,5.7,,,booking,16.0,Review score,Travel Sustainable property
2236,Hotel Bawa Continental,Mumbai,7.9,,,booking,760.0,Good,Travel Sustainable property
2237,Hotel Bawa Regency,Mumbai,7.8,,,booking,350.0,Good,Travel Sustainable property
2238,Hotel Bawa Suites,Mumbai,8.3,,,booking,402.0,Very good,Travel Sustainable property
2239,Hotel Bay Laurel Retreat,faridabad,4.3,3724.0,"Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, 0, 0",google,,,
2240,Hotel Beach Crown Juhu,Mumbai,4.5,,,booking,43.0,Review score,Travel Sustainable property
2241,Hotel Beebiz Guindy,Chennai,7.4,,,booking,197.0,Good,"Featuring 2-star accommodation, Hotel Beebiz Guindy is located in Chennai, 1.2 km from Anna University and 4.8 km from St. Thomas Mount."
2242,"Hotel Beena Residency, Ayodhya",Ayodhya,7.0,,,booking,1.0,Good,"Set in Ayodhya, within 11 km of Faizabad Railway Station, Hotel Beena Residency, Ayodhya is an accommodation offering city views."
2243,Hotel Belmond Prime,Mumbai,,,,booking,,,"Located within 3.3 km of Bombay Exhibition Centre and 6.4 km of ISKCON, Hotel Belmond Prime provides rooms with air conditioning and a private bathroom in Mumbai."
2244,Hotel Bentree,Bhopal,3.1,,,booking,8.0,Review score,"Featuring 3-star accommodation, Hotel Bentree is situated in Bhopal, 1.8 km from Habibganj Station and 7.2 km from Museum of Man."
2245,Hotel Berlin - Gandhinagar,gandhinagar,3.8,1853.0,"Free breakfast, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",google,,,
2246,Hotel Bestow Inn Koregaon Park Pune -Vaccinated Staff,Pune,5.9,,,booking,145.0,Review score,Travel Sustainable property
2247,Hotel BG Inn,Bangalore,8.3,,,booking,53.0,Very good,"Featuring 2-star accommodation, Hotel BG Inn is set in Bangalore, 2.2 km from Indira Gandhi Musical Fountain Park and 2 km from Cubbon Park."
2248,Hotel Bhagyaraj Palace -Best Hotel In Kanpur,kanpur,4.2,1826.0,"Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, 0, 0, 0",google,,,
2249,Hotel Bhandara Park,hazaribagh,4.0,2527.0,"Free Wi-Fi, Kitchen, Full-service laundry, 0, 0, 0, 0, 0, 0",google,,,
2250,Hotel Bhaskar,Jaipur,8.1,,,booking,7.0,Very good,Travel Sustainable property
2251,Hotel Bhavani Lodge,Hyderabad,6.7,,,booking,51.0,Review score,"Accepting Indian nationals only and situated within 3 km of Charminar and 3.1 km of Mecca Masjid, Hotel Bhavani Lodge features rooms in Hyderabad."
2252,Hotel Bhoomivilas,Agra,5.9,,,booking,132.0,Review score,Travel Sustainable property
2253,Hotel Big Bell by WB INN,Agra,,,,booking,,,Travel Sustainable property
2254,Hotel Bikaner Haveli,Jaipur,7.6,,,booking,14.0,Good,"Set 1.9 km from Jalmahal, Hotel Bikaner Haveli offers 3-star accommodation in Jaipur and features a terrace."
2255,Hotel Bissau Palace,Jaipur,7.7,,,booking,198.0,Good,Travel Sustainable property
2256,Hotel BKC Corporate Inn,Mumbai,3.3,,,booking,9.0,Review score,"Featuring 3-star accommodation, Hotel BKC Corporate Inn is located in Mumbai, 2.4 km from Phoenix Market City Mall and 8.4 km from Dadar Railway Station."
2257,"Hotel BKC CROWN - Near Trade Centre, Visa Consulate",Mumbai,6.0,,,booking,87.0,Review score,"Featuring 3-star accommodation, Hotel BKC CROWN - Near Trade Centre, Visa Consulate is situated in Mumbai, 3.7 km from Phoenix Market City Mall and 6.4 km from Prithvi Theatre."
2258,"Hotel BKC Inn Near Trade Center, Visa Consulate",Mumbai,3.8,,,booking,65.0,Review score,Travel Sustainable property
2259,Hotel bkc palace inn,Mumbai,6.9,,,booking,79.0,Review score,"Featuring 2-star accommodation, Hotel bkc palace inn is located in Mumbai, 2.3 km from Phoenix Market City Mall and 8.5 km from Prithvi Theatre."
2260,Hotel Bkc Palace,Mumbai,5.2,,,booking,19.0,Review score,"Featuring 2-star accommodation, Hotel Bkc Palace is situated in Mumbai, 2.2 km from Phoenix Market City Mall and 8.6 km from Powai Lake."
2261,Hotel black bull,Jodhpur,8.1,,,booking,17.0,Very good,"Located in Jodhpur in the Rajasthan region, Hotel black bull provides accommodation with free private parking. Some units include a terrace and/or a balcony with city views."
2262,Hotel Blue Bells,Indore,7.2,,,booking,22.0,Good,"Featuring 3-star accommodation, Hotel Blue Bells is set in Indore, 4 km from Rajwada Palace and 4.8 km from Indore Junction Station. This 3-star hotel offers room service, an ATM and free WiFi."
2263,Hotel Blue Bell,Bangalore,6.9,,,booking,18.0,Review score,"Hotel Blue Bell provides accommodation in Bangalore. Popular points of interest nearby include Indian Institute of Science, Bangalore, Bangalore Palace and Indira Gandhi Musical Fountain Park."
2264,HOTEL BLUE BELL,Mumbai,4.7,,,booking,11.0,Review score,"Located within 600 metres of Prince of Wales Museum and 500 metres of Gateway of India, HOTEL BLUE BELL provides rooms with air conditioning and a private bathroom in Mumbai."
2265,Hotel Blue Diamond,Chennai,7.7,,,booking,11.0,Good,Travel Sustainable property
2266,Hotel Blue Moon inn ! Vizag,Visakhapatnam,10.0,,,booking,2.0,Exceptional,"Featuring 4-star accommodation, Hotel Blue Moon inn! Vizag is situated in Visakhapatnam, 2.6 km from Ramakrishna Beach and 10 km from Indira Gandhi Zoological Park."
2267,"Hotel Blue Moon, Indore",Indore,1.0,,,booking,1.0,Review score,"Hotel Blue Moon, Indore offers accommodation in Indore, 7.6 km from Indore Junction Station and 8.1 km from Rajwada Palace."
2268,Hotel Blue Mystic,Pune,7.0,,,booking,76.0,Good,"Set in Pune, within 13 km of University of Pune and 17 km of Pataleshwar Cave Temple, Hotel Blue Mystic offers accommodation with a terrace and free WiFi as well as free private parking for guests who..."
2269,Hotel Blueivy Anand,Anand,6.8,,,booking,4.0,Review score,Travel Sustainable property
2270,Hotel Bodhi Tree - Best Hotel in Patna | Hotels Near Patna junction Railway Station and Patna airport,patna,4.1,2438.0,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",google,,,
2271,Hotel Bon Sejour,pondicherry,3.8,4415.0,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible",google,,,
2272,Hotel Bond well Kesari group of hotels,Alwar,,,,booking,,,"Set in Alwar, Hotel Bond well Kesari group of hotels offers 3-star accommodation with private balconies. Featuring a shared lounge, this 3-star hotel has air-conditioned rooms with a private bathroom...."
2273,Hotel Bony Sunrise,Jaipur,7.7,,,booking,34.0,Good,"Featuring 3-star accommodation, Hotel Bony Sunrise is located in Jaipur, 1.7 km from Birla Mandir Temple, Jaipur and 4.3 km from Hawa Mahal - Palace of Winds."
2274,Hotel Braj Haveli,Jaipur,8.3,,,booking,17.0,Very good,Travel Sustainable property
2275,Hotel Bridge View By WB Inn,KÄnpur,,,,booking,,,Travel Sustainable property
2276,Hotel Bright Heritage,Cochin,7.0,,,booking,44.0,Good,Travel Sustainable property
2277,Hotel Briteway,Mumbai,8.4,,,booking,34.0,Very good,"Situated within 1.8 km of Girgaum Chowpatty Beach and 400 metres of Chor Bazaar, Hotel Briteway features rooms with air conditioning and a private bathroom in Mumbai."
2278,Hotel Broadway By WB Inn,Amritsar,,,,booking,,,"Located within 4.3 km of Golden Temple and 4.1 km of Jallianwala Bagh, Hotel Broadway By WB Inn provides rooms with air conditioning and a private bathroom in Amritsar."
2279,Hotel Broadway Colaba,Mumbai,7.0,,,booking,102.0,Good,"Located in the centre of Mumbai, Hotel Broadway Colaba is set 700 metres from Prince of Wales Museum and 700 metres from Gateway of India."
2280,Hotel Broadway,Amritsar,1.5,,,booking,4.0,Review score,"Boasting a garden, a terrace and a restaurant, Hotel Broadway is situated in Amritsar and is 9.1 km from Golden Temple."
2281,Hotel Brown,ludhiana,3.5,903.0,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, 0",google,,,
2282,Hotel Brundavan Homes,Hyderabad,6.9,,,booking,16.0,Review score,Travel Sustainable property
2283,"Hotel BV Colours By Rivido, Begur Main Road",Bangalore,6.3,,,booking,4.0,Review score,Travel Sustainable property
2284,Hotel Byaris International By Bizzgrow Hotels,Mumbai,6.8,,,booking,194.0,Review score,Travel Sustainable property
2285,Hotel C20,Indore,5.9,,,booking,15.0,Review score,"Featuring 3-star accommodation, Hotel C20 is located in Indore, 5 km from Indore Junction Station and 5 km from ISKCON Indore."
2286,Hotel Cama,ChandÄ«garh,8.2,,,booking,96.0,Very good,Travel Sustainable property
2287,Hotel CannyStay RRR Marina,Visakhapatnam,6.7,,,booking,3.0,Review score,"Located 2.4 km from Jodugulla Palem Beach, Hotel CannyStay RRR Marina provides rooms with air conditioning in Visakhapatnam. This 2-star hotel offers room service, a 24-hour front desk and free WiFi."
2288,Hotel CASA Aishbagh,Lucknow,7.8,,,booking,75.0,Good,"Set in Lucknow, 7 km from Lucknow University, Hotel CASA Aishbagh offers accommodation with a garden, free private parking, a restaurant and a bar."
2289,Hotel Casa Fortuna,Kolkata,6.3,,,booking,111.0,Review score,"Hotel Casa Fortuna is situated just 500 metres from the centre of Kolkataâs business, shopping and entertainment district."
2290,Hotel Casa Riva,Surat,7.0,,,booking,22.0,Good,"Hotel Casa Riva features a seasonal outdoor swimming pool, fitness centre, a garden and restaurant in Surat. The hotel offers both free WiFi and free private parking."
2291,Hotel Casa Vadodara (Treebo Trend Casa),vadodara,3.9,2400.0,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",google,,,
2292,Hotel Castle View,Agra,8.2,,,booking,35.0,Very good,Travel Sustainable property
2293,Hotel Celebrations,ChandÄ«garh,4.1,,,booking,31.0,Review score,"Set in ChandÄ«garh, 13 km from Rock Garden, Hotel Celebrations offers accommodation with a restaurant, free private parking and a bar."
2294,Hotel celebration,Alwar,8.1,,,booking,19.0,Very good,"Situated in Alwar, Hotel celebration offers 3-star accommodation with a restaurant. With a garden, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom."
2295,Hotel Centella,gwalior,4.1,2567.0,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free, 0",google,,,
2296,Hotel Central Park 17,ChandÄ«garh,6.3,,,booking,468.0,Review score,"Situated 500 metres from Chandigarhâs Sector 17, this hotel offers free Wi-Fi access in all areas."
2297,Hotel Central Park,Bhopal,10.0,,,booking,4.0,Exceptional,Travel Sustainable property
2298,Hotel Centre Park Bhopal,Bhopal,7.2,,,booking,135.0,Good,Travel Sustainable property
2299,Hotel Centre Point,Jodhpur,8.2,,,booking,123.0,Very good,"Set in Jodhpur, 1.4 km from Mehrangarh Fort, Hotel Centre Point, a 100-year old property features air-conditioned rooms with free WiFi. Guests can enjoy the on-site restaurant."
2300,Hotel Centre Point,Nagpur,7.0,,,booking,134.0,Good,"The 5-star Hotel Centre Point is located in Nagpur, about 3 km from Nagpur Railway Station. Regional dishes are served at its on-site restaurant, while 24-hour room service is available."
2301,Hotel Centro,pune,4.4,2607.0,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible, Kid-friendly",google,,,
2302,Hotel Chandana Square,Visakhapatnam,8.1,,,booking,8.0,Very good,"Situated in Visakhapatnam, 16 km from Indira Gandhi Zoological Park, Hotel Chandana Square features accommodation with a terrace, free private parking and a restaurant."
2303,Hotel Chandigarh Beckons,chandigarh,4.2,2808.0,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry",google,,,
2304,Hotel Chandrawati Palace,Äbu Road,6.9,,,booking,13.0,Review score,Travel Sustainable property
2305,Hotel Chandra,jamshedpur,4.1,729.0,"2-star hotel, Breakfast, Free Wi-Fi, Air conditioning, Room service, Full-service laundry, Business center, Kid-friendly, Smoke-free",google,,,
